Date,"Volatility of Returns (Session:London 0-7 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2023-08-02,3.75,-0.3503530719631366,-0.3503530719631366
2023-08-03,5.75,0.4426401632781742,0.4426401632781742
2023-08-07,6.75,0.8391367808988296,0.8391367808988296
2023-08-08,6.5,0.7400126264936657,0.7400126264936657
2023-08-09,4.25,-0.15210476315280888,-0.15210476315280888
2023-08-15,4.5,-0.05298060874764504,-0.05298060874764504
2023-08-16,4.5,-0.05298060874764504,-0.05298060874764504
2023-08-17,3.75,-0.3503530719631366,-0.3503530719631366
2023-08-18,4.75,0.046143545657518804,0.046143545657518804
2023-08-21,3.7559814453127274,-0.34798144912815726,-0.34798144912815726
2023-08-22,4.5,-0.05298060874764504,-0.05298060874764504
2023-08-23,6.5,0.7400126264936657,0.7400126264936657
2023-08-24,3.75,-0.3503530719631366,-0.3503530719631366
2023-08-28,3.75,-0.3503530719631366,-0.3503530719631366
2023-08-29,4.0,-0.2512289175579727,-0.2512289175579727
2023-09-05,8.75,1.6321300161401404,1.6321300161401404
2023-09-06,10.0,2.1277507881659594,2.1277507881659594
2023-09-07,8.75,1.6321300161401404,1.6321300161401404
2023-09-08,9.25,1.8303783249504681,1.8303783249504681
2023-09-12,7.0,0.9382609353039935,0.9382609353039935
2023-09-18,7.25,1.0373850897091572,1.0373850897091572
2023-09-19,2.25,-0.9450979983941197,-0.9450979983941197
2023-09-20,3.5,-0.44947722636830045,-0.44947722636830045
2023-09-21,3.0,-0.6477255351786281,-0.6477255351786281
2023-09-22,4.75,0.046143545657518804,0.046143545657518804
2023-09-25,4.75,0.046143545657518804,0.046143545657518804
2023-09-26,6.0,0.541764317683338,0.541764317683338
2023-09-27,3.75,-0.3503530719631366,-0.3503530719631366
2023-10-02,4.25,-0.15210476315280888,-0.15210476315280888
2023-10-03,4.5,-0.05298060874764504,-0.05298060874764504
2023-10-04,8.25,1.4338817073298127,1.4338817073298127
2023-10-05,4.75,0.046143545657518804,0.046143545657518804
2023-10-09,3.5,-0.44947722636830045,-0.44947722636830045
2023-10-16,4.75,0.046143545657518804,0.046143545657518804
2023-10-17,3.25,-0.5486013807734643,-0.5486013807734643
2023-10-18,5.5,0.34351600887301037,0.34351600887301037
2023-10-19,3.5,-0.44947722636830045,-0.44947722636830045
2023-10-20,3.75,-0.3503530719631366,-0.3503530719631366
2023-10-23,5.25,0.2443918544678465,0.2443918544678465
2023-10-24,6.75,0.8391367808988296,0.8391367808988296
2023-10-25,5.5,0.34351600887301037,0.34351600887301037
2023-10-30,5.0,0.14526770006268266,0.14526770006268266
2023-10-31,7.0,0.9382609353039935,0.9382609353039935
2023-11-01,3.25,-0.5486013807734643,-0.5486013807734643
2023-11-02,5.5,0.34351600887301037,0.34351600887301037
2023-11-06,2.75,-0.7468496895837919,-0.7468496895837919
2023-11-07,8.0,1.334757552924649,1.334757552924649
2023-11-08,3.75,-0.3503530719631366,-0.3503530719631366
2023-11-09,5.5,0.34351600887301037,0.34351600887301037
2023-11-16,2.5,-0.8459738439889558,-0.8459738439889558
2023-11-17,9.25,1.8303783249504681,1.8303783249504681
2023-11-20,3.75,-0.3503530719631366,-0.3503530719631366
2023-11-21,3.75,-0.3503530719631366,-0.3503530719631366
2023-11-23,5.75,0.4426401632781742,0.4426401632781742
2023-11-27,3.7559814453127274,-0.34798144912815726,-0.34798144912815726
2023-11-28,3.75,-0.3503530719631366,-0.3503530719631366
2023-12-01,4.5,-0.05298060874764504,-0.05298060874764504
2023-12-04,3.25,-0.5486013807734643,-0.5486013807734643
2023-12-05,3.5,-0.44947722636830045,-0.44947722636830045
2023-12-06,4.75,0.046143545657518804,0.046143545657518804
2023-12-07,5.25,0.2443918544678465,0.2443918544678465
2023-12-14,7.75,1.235633398519485,1.235633398519485
2023-12-15,6.25,0.6408884720885019,0.6408884720885019
2023-12-18,3.25,-0.5486013807734643,-0.5486013807734643
2023-12-19,4.5,-0.05298060874764504,-0.05298060874764504
2023-12-20,3.75,-0.3503530719631366,-0.3503530719631366
2023-12-26,1.75,-1.1433463072044474,-1.1433463072044474
2023-12-27,2.25,-0.9450979983941197,-0.9450979983941197
2023-12-28,2.25,-0.9450979983941197,-0.9450979983941197
2023-12-29,6.0,0.541764317683338,0.541764317683338
2024-01-02,5.0,0.14526770006268266,0.14526770006268266
2024-01-03,4.75,0.046143545657518804,0.046143545657518804
2024-01-04,7.0,0.9382609353039935,0.9382609353039935
2024-01-09,4.0,-0.2512289175579727,-0.2512289175579727
2024-01-10,5.75,0.4426401632781742,0.4426401632781742
2024-01-16,3.25,-0.5486013807734643,-0.5486013807734643
2024-01-17,4.0,-0.2512289175579727,-0.2512289175579727
2024-01-18,2.5,-0.8459738439889558,-0.8459738439889558
2024-01-22,5.0,0.14526770006268266,0.14526770006268266
2024-01-23,4.75,0.046143545657518804,0.046143545657518804
2024-01-24,3.75,-0.3503530719631366,-0.3503530719631366
2024-01-29,4.004028320312273,-0.24963170217946407,-0.24963170217946407
2024-01-30,3.5,-0.44947722636830045,-0.44947722636830045
2024-01-31,4.25,-0.15210476315280888,-0.15210476315280888
2024-02-01,3.0,-0.6477255351786281,-0.6477255351786281
2024-02-05,4.75,0.046143545657518804,0.046143545657518804
2024-02-06,4.75,0.046143545657518804,0.046143545657518804
2024-02-07,4.5,-0.05298060874764504,-0.05298060874764504
2024-02-08,4.0,-0.2512289175579727,-0.2512289175579727
2024-02-15,3.25,-0.5486013807734643,-0.5486013807734643
2024-02-20,4.25,-0.15210476315280888,-0.15210476315280888
2024-02-21,3.0,-0.6477255351786281,-0.6477255351786281
2024-02-22,2.75,-0.7468496895837919,-0.7468496895837919
2024-02-23,3.0,-0.6477255351786281,-0.6477255351786281
2024-02-26,3.5,-0.44947722636830045,-0.44947722636830045
2024-02-27,3.75,-0.3503530719631366,-0.3503530719631366
2024-03-04,2.75,-0.7468496895837919,-0.7468496895837919
2024-03-05,3.5,-0.44947722636830045,-0.44947722636830045
2024-03-06,3.0,-0.6477255351786281,-0.6477255351786281
2024-03-07,2.75,-0.7468496895837919,-0.7468496895837919
2024-03-13,3.5,-0.44947722636830045,-0.44947722636830045
2024-03-18,2.5,-0.8459738439889558,-0.8459738439889558
2024-03-19,3.0,-0.6477255351786281,-0.6477255351786281
2024-03-20,2.5,-0.8459738439889558,-0.8459738439889558
2024-03-21,5.5,0.34351600887301037,0.34351600887301037
2024-03-22,1.5,-1.2424704616096112,-1.2424704616096112
2024-03-25,3.0,-0.6477255351786281,-0.6477255351786281
2024-03-26,2.25,-0.9450979983941197,-0.9450979983941197
2024-03-27,2.0,-1.0442221527992834,-1.0442221527992834
2024-04-01,2.5,-0.8459738439889558,-0.8459738439889558
2024-04-02,5.0,0.14526770006268266,0.14526770006268266
2024-04-03,3.5,-0.44947722636830045,-0.44947722636830045
2024-04-04,2.0,-1.0442221527992834,-1.0442221527992834
2024-04-09,3.75,-0.3503530719631366,-0.3503530719631366
2024-04-15,3.75,-0.3503530719631366,-0.3503530719631366
2024-04-16,5.0,0.14526770006268266,0.14526770006268266
2024-04-17,5.75,0.4426401632781742,0.4426401632781742
2024-04-18,3.0,-0.6477255351786281,-0.6477255351786281
2024-04-19,6.75,0.8391367808988296,0.8391367808988296
2024-04-22,3.5,-0.44947722636830045,-0.44947722636830045
2024-04-23,3.25,-0.5486013807734643,-0.5486013807734643
2024-04-24,2.5,-0.8459738439889558,-0.8459738439889558
2024-04-29,4.0,-0.2512289175579727,-0.2512289175579727
2024-04-30,3.5,-0.44947722636830045,-0.44947722636830045
2024-05-01,2.25,-0.9450979983941197,-0.9450979983941197
2024-05-02,3.25,-0.5486013807734643,-0.5486013807734643
2024-05-06,4.25,-0.15210476315280888,-0.15210476315280888
2024-05-07,3.5,-0.44947722636830045,-0.44947722636830045
2024-05-08,2.75,-0.7468496895837919,-0.7468496895837919
2024-05-09,2.25,-0.9450979983941197,-0.9450979983941197
2024-05-16,3.25,-0.5486013807734643,-0.5486013807734643
2024-05-17,3.0,-0.6477255351786281,-0.6477255351786281
2024-05-20,2.0,-1.0442221527992834,-1.0442221527992834
2024-05-21,3.0,-0.6477255351786281,-0.6477255351786281
2024-05-22,4.0,-0.2512289175579727,-0.2512289175579727
2024-05-23,4.25,-0.15210476315280888,-0.15210476315280888
2024-05-28,2.25,-0.9450979983941197,-0.9450979983941197
2024-05-29,2.25,-0.9450979983941197,-0.9450979983941197
2024-06-03,3.25,-0.5486013807734643,-0.5486013807734643
2024-06-04,4.0,-0.2512289175579727,-0.2512289175579727
2024-06-05,2.5,-0.8459738439889558,-0.8459738439889558
2024-06-06,2.5,-0.8459738439889558,-0.8459738439889558
2024-06-11,4.5,-0.05298060874764504,-0.05298060874764504
2024-06-17,2.75,-0.7468496895837919,-0.7468496895837919
2024-06-18,4.0,-0.2512289175579727,-0.2512289175579727
2024-06-20,2.5,-0.8459738439889558,-0.8459738439889558
2024-06-21,5.0,0.14526770006268266,0.14526770006268266
2024-06-24,2.75,-0.7468496895837919,-0.7468496895837919
2024-06-25,3.25,-0.5486013807734643,-0.5486013807734643
2024-06-26,2.5,-0.8459738439889558,-0.8459738439889558
2024-07-01,3.5,-0.44947722636830045,-0.44947722636830045
2024-07-02,2.5,-0.8459738439889558,-0.8459738439889558
2024-07-09,1.75,-1.1433463072044474,-1.1433463072044474
2024-07-10,3.75,-0.3503530719631366,-0.3503530719631366
2024-07-15,4.25,-0.15210476315280888,-0.15210476315280888
2024-07-16,4.5,-0.05298060874764504,-0.05298060874764504
2024-07-17,3.0,-0.6477255351786281,-0.6477255351786281
2024-07-18,3.0,-0.6477255351786281,-0.6477255351786281
2024-07-19,4.0,-0.2512289175579727,-0.2512289175579727
2024-07-22,4.0,-0.2512289175579727,-0.2512289175579727
2024-07-23,3.25,-0.5486013807734643,-0.5486013807734643
2024-07-24,3.5,-0.44947722636830045,-0.44947722636830045
2024-07-29,2.75,-0.7468496895837919,-0.7468496895837919
2024-07-30,2.25,-0.9450979983941197,-0.9450979983941197
2024-07-31,2.5,-0.8459738439889558,-0.8459738439889558
2024-08-01,1.75,-1.1433463072044474,-1.1433463072044474
2024-08-05,12.75,3.2181164866227614,3.2181164866227614
2024-08-06,5.75,0.4426401632781742,0.4426401632781742
2024-08-07,5.25,0.2443918544678465,0.2443918544678465
2024-08-08,3.75,-0.3503530719631366,-0.3503530719631366
2024-08-09,2.5,-0.8459738439889558,-0.8459738439889558
2024-08-15,2.25,-0.9450979983941197,-0.9450979983941197
2024-08-19,3.0,-0.6477255351786281,-0.6477255351786281
2024-08-20,3.0,-0.6477255351786281,-0.6477255351786281
2024-08-22,5.0,0.14526770006268266,0.14526770006268266
2024-08-23,2.5,-0.8459738439889558,-0.8459738439889558
2024-08-26,2.5,-0.8459738439889558,-0.8459738439889558
2024-08-27,3.75,-0.3503530719631366,-0.3503530719631366
2024-08-28,11.5,2.722495714596943,2.722495714596943
2024-09-03,2.0,-1.0442221527992834,-1.0442221527992834
2024-09-04,3.0,-0.6477255351786281,-0.6477255351786281
2024-09-05,11.0,2.524247405786615,2.524247405786615
2024-09-10,3.0059814453127274,-0.6453539123436488,-0.6453539123436488
2024-09-16,2.5,-0.8459738439889558,-0.8459738439889558
2024-09-17,3.25,-0.5486013807734643,-0.5486013807734643
2024-09-18,3.5,-0.44947722636830045,-0.44947722636830045
2024-09-19,4.25,-0.15210476315280888,-0.15210476315280888
2024-09-20,3.75,-0.3503530719631366,-0.3503530719631366
2024-09-23,4.0,-0.2512289175579727,-0.2512289175579727
2024-09-24,5.0,0.14526770006268266,0.14526770006268266
2024-09-25,3.75,-0.3503530719631366,-0.3503530719631366
2024-09-30,4.25,-0.15210476315280888,-0.15210476315280888
2024-10-01,5.75,0.4426401632781742,0.4426401632781742
2024-10-02,4.25,-0.15210476315280888,-0.15210476315280888
2024-10-03,2.75,-0.7468496895837919,-0.7468496895837919
2024-10-07,6.0,0.541764317683338,0.541764317683338
2024-10-08,3.75,-0.3503530719631366,-0.3503530719631366
2024-10-09,2.0,-1.0442221527992834,-1.0442221527992834
2024-10-14,3.5,-0.44947722636830045,-0.44947722636830045
2024-10-16,3.5,-0.44947722636830045,-0.44947722636830045
2024-10-17,1.75,-1.1433463072044474,-1.1433463072044474
2024-10-18,2.75,-0.7468496895837919,-0.7468496895837919
2024-10-21,6.5,0.7400126264936657,0.7400126264936657
2024-10-22,2.0,-1.0442221527992834,-1.0442221527992834
2024-10-23,2.0,-1.0442221527992834,-1.0442221527992834
2024-10-24,4.25,-0.15210476315280888,-0.15210476315280888
2024-10-28,4.25,-0.15210476315280888,-0.15210476315280888
2024-10-29,5.25,0.2443918544678465,0.2443918544678465
2024-11-04,4.25,-0.15210476315280888,-0.15210476315280888
2024-11-05,3.5,-0.44947722636830045,-0.44947722636830045
2024-11-06,10.25,2.2268749425711234,2.2268749425711234
2024-11-07,5.25,0.2443918544678465,0.2443918544678465
2024-11-11,3.5,-0.44947722636830045,-0.44947722636830045
2024-11-15,5.25,0.2443918544678465,0.2443918544678465
2024-11-18,4.75,0.046143545657518804,0.046143545657518804
2024-11-19,7.75,1.235633398519485,1.235633398519485
2024-11-20,3.5,-0.44947722636830045,-0.44947722636830045
2024-11-21,4.0,-0.2512289175579727,-0.2512289175579727
2024-11-25,4.25,-0.15210476315280888,-0.15210476315280888
2024-11-26,2.5,-0.8459738439889558,-0.8459738439889558
2024-12-02,5.5,0.34351600887301037,0.34351600887301037
2024-12-03,4.75,0.046143545657518804,0.046143545657518804
2024-12-04,6.0,0.541764317683338,0.541764317683338
2024-12-05,5.25,0.2443918544678465,0.2443918544678465
2024-12-10,6.75,0.8391367808988296,0.8391367808988296
2024-12-13,3.75,-0.3503530719631366,-0.3503530719631366
2024-12-16,2.25,-0.9450979983941197,-0.9450979983941197
2024-12-17,5.0,0.14526770006268266,0.14526770006268266
2024-12-18,3.25,-0.5486013807734643,-0.5486013807734643
2024-12-23,3.0,-0.6477255351786281,-0.6477255351786281
2024-12-26,1.75,-1.1433463072044474,-1.1433463072044474
2024-12-27,4.5,-0.05298060874764504,-0.05298060874764504
2024-12-30,3.5,-0.44947722636830045,-0.44947722636830045
2024-12-31,2.5,-0.8459738439889558,-0.8459738439889558
2025-01-02,6.5,0.7400126264936657,0.7400126264936657
2025-01-03,2.75,-0.7468496895837919,-0.7468496895837919
2025-01-06,5.75,0.4426401632781742,0.4426401632781742
2025-01-07,3.75,-0.3503530719631366,-0.3503530719631366
2025-01-08,4.0,-0.2512289175579727,-0.2512289175579727
2025-01-09,2.75,-0.7468496895837919,-0.7468496895837919
2025-01-16,2.75,-0.7468496895837919,-0.7468496895837919
2025-01-17,3.0,-0.6477255351786281,-0.6477255351786281
2025-01-20,3.0,-0.6477255351786281,-0.6477255351786281
2025-01-21,6.75,0.8391367808988296,0.8391367808988296
2025-01-22,3.75,-0.3503530719631366,-0.3503530719631366
2025-01-23,4.5,-0.05298060874764504,-0.05298060874764504
2025-01-27,11.25,2.623371560191779,2.623371560191779
2025-01-28,3.75,-0.3503530719631366,-0.3503530719631366
2025-01-29,2.75,-0.7468496895837919,-0.7468496895837919
2025-02-03,5.25,0.2443918544678465,0.2443918544678465
2025-02-04,4.5,-0.05298060874764504,-0.05298060874764504
2025-02-05,4.5,-0.05298060874764504,-0.05298060874764504
2025-02-06,2.75,-0.7468496895837919,-0.7468496895837919
2025-02-11,3.5,-0.44947722636830045,-0.44947722636830045
2025-02-14,2.75,-0.7468496895837919,-0.7468496895837919
2025-02-17,2.0,-1.0442221527992834,-1.0442221527992834
2025-02-18,1.75,-1.1433463072044474,-1.1433463072044474
2025-02-19,2.5,-0.8459738439889558,-0.8459738439889558
2025-02-20,2.75,-0.7468496895837919,-0.7468496895837919
2025-02-24,2.5,-0.8459738439889558,-0.8459738439889558
2025-02-25,5.75,0.4426401632781742,0.4426401632781742
2025-02-26,3.75,-0.3503530719631366,-0.3503530719631366
2025-03-03,4.25,-0.15210476315280888,-0.15210476315280888
