Date,"Volatility of Returns (Session:Asia 18-24 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2023-04-25,2.75,-0.2809175278943599,-0.2809175278943599
2023-04-26,2.5,-0.38195535479957415,-0.38195535479957415
2023-04-30,3.5,0.022195952821282686,0.022195952821282686
2023-05-01,2.5,-0.38195535479957415,-0.38195535479957415
2023-05-02,1.75,-0.6850688355152168,-0.6850688355152168
2023-05-03,7.5,1.63880118330471,1.63880118330471
2023-05-04,2.25,-0.4829931817047884,-0.4829931817047884
2023-05-07,3.5,0.022195952821282686,0.022195952821282686
2023-05-09,1.75,-0.6850688355152168,-0.6850688355152168
2023-05-14,2.0,-0.5840310086100026,-0.5840310086100026
2023-05-15,3.0,-0.17987970098914574,-0.17987970098914574
2023-05-16,2.5,-0.38195535479957415,-0.38195535479957415
2023-05-17,2.5,-0.38195535479957415,-0.38195535479957415
2023-05-18,1.75,-0.6850688355152168,-0.6850688355152168
2023-05-21,3.75,0.12323377972649689,0.12323377972649689
2023-05-22,2.0,-0.5840310086100026,-0.5840310086100026
2023-05-23,3.25,-0.07884187408393152,-0.07884187408393152
2023-05-24,4.75,0.5273850873473538,0.5273850873473538
2023-05-28,4.75,0.5273850873473538,0.5273850873473538
2023-05-30,3.5,0.022195952821282686,0.022195952821282686
2023-05-31,5.75,0.9315363949682106,0.9315363949682106
2023-06-01,2.25,-0.4829931817047884,-0.4829931817047884
2023-06-04,3.5,0.022195952821282686,0.022195952821282686
2023-06-05,3.25,-0.07884187408393152,-0.07884187408393152
2023-06-06,2.0,-0.5840310086100026,-0.5840310086100026
2023-06-07,2.5,-0.38195535479957415,-0.38195535479957415
2023-06-08,2.5,-0.38195535479957415,-0.38195535479957415
2023-06-11,3.25,-0.07884187408393152,-0.07884187408393152
2023-06-15,4.0,0.2242716066317111,0.2242716066317111
2023-06-18,2.0,-0.5840310086100026,-0.5840310086100026
2023-06-20,3.0,-0.17987970098914574,-0.17987970098914574
2023-06-21,1.5,-0.786106662420431,-0.786106662420431
2023-06-22,2.0,-0.5840310086100026,-0.5840310086100026
2023-06-25,2.25,-0.4829931817047884,-0.4829931817047884
2023-06-26,2.5,-0.38195535479957415,-0.38195535479957415
2023-06-27,1.75,-0.6850688355152168,-0.6850688355152168
