Date,"Volatility of Returns (Session:All day, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2023-05-28,4.75,-0.800889944473598,-0.800889944473598
2023-05-30,26.0,3.242632976010155,3.242632976010155
2023-05-31,7.75,-0.2300396498170681,-0.2300396498170681
2023-06-01,13.0,0.7689483658318591,0.7689483658318591
2023-06-04,3.5,-1.0387442339138186,-1.0387442339138186
2023-06-05,11.0,0.38838150272750593,0.38838150272750593
2023-06-06,10.0,0.1980980711753293,0.1980980711753293
2023-06-07,16.5,1.4349403762644772,1.4349403762644772
2023-06-08,13.5,0.8640900816079474,0.8640900816079474
2023-06-09,8.25,-0.13489793404097977,-0.13489793404097977
2023-06-11,3.25,-1.086315091801863,-1.086315091801863
2023-06-15,17.0,1.5300820920405656,1.5300820920405656
2023-06-18,2.0,-1.3241693812420836,-1.3241693812420836
2023-06-20,10.75,0.3408106448394618,0.3408106448394618
