Date,"Volatility of Returns (Session:US Open 7-10 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2023-09-07,9.5,1.4114083756116893,1.4114083756116893
2023-09-08,9.75,1.5001882057989648,1.5001882057989648
2023-09-12,8.75,1.1450688850498623,1.1450688850498623
2023-09-18,7.25,0.6123899039262081,0.6123899039262081
2023-09-19,5.75,0.07971092280255403,0.07971092280255403
2023-09-20,4.0,-0.5417478885083757,-0.5417478885083757
2023-09-21,7.5,0.7011697341134838,0.7011697341134838
2023-09-22,3.25,-0.8080873790702028,-0.8080873790702028
2023-09-25,4.25,-0.4529680583211001,-0.4529680583211001
2023-09-26,4.5,-0.3641882281338244,-0.3641882281338244
2023-09-27,4.5,-0.3641882281338244,-0.3641882281338244
2023-10-02,3.0,-0.8968672092574785,-0.8968672092574785
2023-10-03,6.0,0.1684907529898297,0.1684907529898297
2023-10-04,9.0,1.2338487152371378,1.2338487152371378
2023-10-05,6.75,0.4348302435516567,0.4348302435516567
2023-10-09,6.75,0.4348302435516567,0.4348302435516567
2023-10-16,6.0,0.1684907529898297,0.1684907529898297
2023-10-17,1.5,-1.4295461903811326,-1.4295461903811326
2023-10-18,7.0,0.5236100737389324,0.5236100737389324
2023-10-19,6.25,0.2572705831771054,0.2572705831771054
2023-10-20,5.5,-0.009068907384721662,-0.009068907384721662
2023-10-23,7.25,0.6123899039262081,0.6123899039262081
2023-10-24,5.5,-0.009068907384721662,-0.009068907384721662
2023-10-25,4.75,-0.2754083979465487,-0.2754083979465487
2023-10-30,4.0,-0.5417478885083757,-0.5417478885083757
2023-10-31,8.25,0.9675092246753109,0.9675092246753109
2023-11-01,7.0,0.5236100737389324,0.5236100737389324
2023-11-02,9.0,1.2338487152371378,1.2338487152371378
2023-11-06,6.5,0.3460504133643811,0.3460504133643811
2023-11-07,4.0,-0.5417478885083757,-0.5417478885083757
2023-11-08,4.0,-0.5417478885083757,-0.5417478885083757
2023-11-09,4.25,-0.4529680583211001,-0.4529680583211001
2023-11-17,6.0,0.1684907529898297,0.1684907529898297
2023-11-20,4.25,-0.4529680583211001,-0.4529680583211001
2023-11-21,4.5,-0.3641882281338244,-0.3641882281338244
2023-11-23,3.5,-0.7193075488829271,-0.7193075488829271
2023-11-27,4.25,-0.4529680583211001,-0.4529680583211001
2023-11-28,5.0,-0.18662856775927303,-0.18662856775927303
2023-12-01,4.0,-0.5417478885083757,-0.5417478885083757
2023-12-04,3.75,-0.6305277186956515,-0.6305277186956515
2023-12-05,4.0,-0.5417478885083757,-0.5417478885083757
2023-12-06,7.25,0.6123899039262081,0.6123899039262081
2023-12-07,6.25,0.2572705831771054,0.2572705831771054
2023-12-14,7.0,0.5236100737389324,0.5236100737389324
2023-12-15,10.0,1.5889680359862406,1.5889680359862406
2023-12-18,6.5,0.3460504133643811,0.3460504133643811
2023-12-19,4.25,-0.4529680583211001,-0.4529680583211001
2023-12-20,3.0,-0.8968672092574785,-0.8968672092574785
2023-12-26,2.0,-1.251986530006581,-1.251986530006581
2023-12-27,3.5,-0.7193075488829271,-0.7193075488829271
2023-12-28,3.25,-0.8080873790702028,-0.8080873790702028
2023-12-29,3.5,-0.7193075488829271,-0.7193075488829271
2024-01-02,5.75,0.07971092280255403,0.07971092280255403
2024-01-03,5.0,-0.18662856775927303,-0.18662856775927303
2024-01-04,5.25,-0.09784873757199734,-0.09784873757199734
2024-01-09,5.25,-0.09784873757199734,-0.09784873757199734
2024-01-10,2.25,-1.1632066998193056,-1.1632066998193056
2024-01-16,4.75,-0.2754083979465487,-0.2754083979465487
2024-01-17,7.75,0.7899495643007595,0.7899495643007595
2024-01-18,5.5,-0.009068907384721662,-0.009068907384721662
2024-01-22,3.25,-0.8080873790702028,-0.8080873790702028
2024-01-23,2.75,-0.9856470394447542,-0.9856470394447542
2024-01-24,5.25,-0.09784873757199734,-0.09784873757199734
2024-01-29,2.25,-1.1632066998193056,-1.1632066998193056
2024-01-30,4.0,-0.5417478885083757,-0.5417478885083757
2024-01-31,11.0,1.9440873567353434,1.9440873567353434
2024-02-01,8.25,0.9675092246753109,0.9675092246753109
2024-02-05,4.25,-0.4529680583211001,-0.4529680583211001
2024-02-06,5.0,-0.18662856775927303,-0.18662856775927303
2024-02-07,7.75,0.7899495643007595,0.7899495643007595
2024-02-08,2.75,-0.9856470394447542,-0.9856470394447542
2024-02-15,5.5,-0.009068907384721662,-0.009068907384721662
2024-02-20,3.5,-0.7193075488829271,-0.7193075488829271
2024-02-21,2.75,-0.9856470394447542,-0.9856470394447542
2024-02-22,7.0,0.5236100737389324,0.5236100737389324
2024-02-23,4.5,-0.3641882281338244,-0.3641882281338244
2024-02-26,3.75,-0.6305277186956515,-0.6305277186956515
2024-02-27,4.0,-0.5417478885083757,-0.5417478885083757
2024-03-04,4.0,-0.5417478885083757,-0.5417478885083757
2024-03-05,4.5,-0.3641882281338244,-0.3641882281338244
2024-03-06,7.0,0.5236100737389324,0.5236100737389324
2024-03-07,6.25,0.2572705831771054,0.2572705831771054
2024-03-13,3.25,-0.8080873790702028,-0.8080873790702028
2024-03-18,3.5,-0.7193075488829271,-0.7193075488829271
2024-03-19,4.75,-0.2754083979465487,-0.2754083979465487
2024-03-20,2.25,-1.1632066998193056,-1.1632066998193056
2024-03-21,7.75,0.7899495643007595,0.7899495643007595
2024-03-22,4.75,-0.2754083979465487,-0.2754083979465487
2024-03-25,2.75,-0.9856470394447542,-0.9856470394447542
2024-03-26,4.5,-0.3641882281338244,-0.3641882281338244
2024-03-27,2.0,-1.251986530006581,-1.251986530006581
2024-04-01,8.75,1.1450688850498623,1.1450688850498623
2024-04-02,5.75,0.07971092280255403,0.07971092280255403
2024-04-03,7.25,0.6123899039262081,0.6123899039262081
2024-04-04,6.5,0.3460504133643811,0.3460504133643811
2024-04-09,3.25,-0.8080873790702028,-0.8080873790702028
2024-04-15,8.0,0.8787293944880352,0.8787293944880352
2024-04-16,4.25,-0.4529680583211001,-0.4529680583211001
2024-04-17,5.5,-0.009068907384721662,-0.009068907384721662
2024-04-18,5.0,-0.18662856775927303,-0.18662856775927303
2024-04-19,5.75,0.07971092280255403,0.07971092280255403
2024-04-22,3.5,-0.7193075488829271,-0.7193075488829271
2024-04-23,8.75,1.1450688850498623,1.1450688850498623
2024-04-24,3.25,-0.8080873790702028,-0.8080873790702028
2024-04-29,3.25,-0.8080873790702028,-0.8080873790702028
2024-04-30,7.0,0.5236100737389324,0.5236100737389324
2024-05-01,5.25,-0.09784873757199734,-0.09784873757199734
2024-05-02,5.75,0.07971092280255403,0.07971092280255403
2024-05-06,4.0,-0.5417478885083757,-0.5417478885083757
2024-05-07,4.75,-0.2754083979465487,-0.2754083979465487
2024-05-08,2.0,-1.251986530006581,-1.251986530006581
2024-05-09,5.25,-0.09784873757199734,-0.09784873757199734
2024-05-16,4.5,-0.3641882281338244,-0.3641882281338244
2024-05-17,2.0,-1.251986530006581,-1.251986530006581
2024-05-20,4.75,-0.2754083979465487,-0.2754083979465487
2024-05-21,2.25,-1.1632066998193056,-1.1632066998193056
2024-05-22,3.5,-0.7193075488829271,-0.7193075488829271
2024-05-23,8.25,0.9675092246753109,0.9675092246753109
2024-05-28,3.0,-0.8968672092574785,-0.8968672092574785
2024-05-29,4.5,-0.3641882281338244,-0.3641882281338244
2024-06-03,2.25,-1.1632066998193056,-1.1632066998193056
2024-06-04,5.0,-0.18662856775927303,-0.18662856775927303
2024-06-05,7.0,0.5236100737389324,0.5236100737389324
2024-06-06,4.25,-0.4529680583211001,-0.4529680583211001
2024-06-11,3.5,-0.7193075488829271,-0.7193075488829271
2024-06-17,6.25,0.2572705831771054,0.2572705831771054
2024-06-18,7.25,0.6123899039262081,0.6123899039262081
2024-06-20,7.25,0.6123899039262081,0.6123899039262081
2024-06-21,4.75,-0.2754083979465487,-0.2754083979465487
2024-06-24,2.75,-0.9856470394447542,-0.9856470394447542
2024-06-25,5.0,-0.18662856775927303,-0.18662856775927303
2024-06-26,3.25,-0.8080873790702028,-0.8080873790702028
2024-07-01,5.5,-0.009068907384721662,-0.009068907384721662
2024-07-02,3.5,-0.7193075488829271,-0.7193075488829271
2024-07-09,1.75,-1.3407663601938569,-1.3407663601938569
2024-07-10,2.75,-0.9856470394447542,-0.9856470394447542
2024-07-15,4.25,-0.4529680583211001,-0.4529680583211001
2024-07-16,6.0,0.1684907529898297,0.1684907529898297
2024-07-17,2.25,-1.1632066998193056,-1.1632066998193056
2024-07-18,3.25,-0.8080873790702028,-0.8080873790702028
2024-07-19,5.0,-0.18662856775927303,-0.18662856775927303
2024-07-22,2.0,-1.251986530006581,-1.251986530006581
2024-07-23,2.5,-1.0744268696320298,-1.0744268696320298
2024-07-24,3.75,-0.6305277186956515,-0.6305277186956515
2024-07-29,3.25,-0.8080873790702028,-0.8080873790702028
2024-07-30,3.5,-0.7193075488829271,-0.7193075488829271
2024-07-31,4.75,-0.2754083979465487,-0.2754083979465487
2024-08-01,8.0,0.8787293944880352,0.8787293944880352
2024-08-05,9.75,1.5001882057989648,1.5001882057989648
2024-08-06,7.5,0.7011697341134838,0.7011697341134838
2024-08-07,3.0,-0.8968672092574785,-0.8968672092574785
2024-08-08,12.0,2.299206677484446,2.299206677484446
2024-08-09,3.75,-0.6305277186956515,-0.6305277186956515
2024-08-15,13.5,2.8318856586081003,2.8318856586081003
2024-08-19,3.0,-0.8968672092574785,-0.8968672092574785
2024-08-20,5.25,-0.09784873757199734,-0.09784873757199734
2024-08-22,5.5,-0.009068907384721662,-0.009068907384721662
2024-08-23,3.25,-0.8080873790702028,-0.8080873790702028
2024-08-26,5.5,-0.009068907384721662,-0.009068907384721662
2024-08-27,2.0,-1.251986530006581,-1.251986530006581
2024-08-28,12.75,2.5655461680462732,2.5655461680462732
2024-09-03,18.25,4.5187024321663385,4.5187024321663385
2024-09-04,12.25,2.3879865076717217,2.3879865076717217
2024-09-05,14.75,3.275784809544479,3.275784809544479
2024-09-10,9.25,1.3226285454244135,1.3226285454244135
2024-09-16,10.25,1.6777478661735163,1.6777478661735163
2024-09-17,5.25,-0.09784873757199734,-0.09784873757199734
2024-09-18,3.0,-0.8968672092574785,-0.8968672092574785
2024-09-19,8.5,1.0562890548625865,1.0562890548625865
2024-09-20,4.25,-0.4529680583211001,-0.4529680583211001
2024-09-23,5.75,0.07971092280255403,0.07971092280255403
2024-09-24,3.5,-0.7193075488829271,-0.7193075488829271
2024-09-25,2.75,-0.9856470394447542,-0.9856470394447542
2024-09-30,4.0,-0.5417478885083757,-0.5417478885083757
2024-10-01,6.0,0.1684907529898297,0.1684907529898297
2024-10-02,1.5,-1.4295461903811326,-1.4295461903811326
2024-10-03,3.25,-0.8080873790702028,-0.8080873790702028
2024-10-07,4.0,-0.5417478885083757,-0.5417478885083757
2024-10-08,3.75,-0.6305277186956515,-0.6305277186956515
2024-10-09,3.0,-0.8968672092574785,-0.8968672092574785
2024-10-14,2.75,-0.9856470394447542,-0.9856470394447542
2024-10-16,3.25,-0.8080873790702028,-0.8080873790702028
2024-10-17,6.25,0.2572705831771054,0.2572705831771054
2024-10-18,4.25,-0.4529680583211001,-0.4529680583211001
2024-10-21,2.25,-1.1632066998193056,-1.1632066998193056
2024-10-22,5.25,-0.09784873757199734,-0.09784873757199734
2024-10-23,3.25,-0.8080873790702028,-0.8080873790702028
2024-10-24,6.0,0.1684907529898297,0.1684907529898297
2024-10-28,3.5,-0.7193075488829271,-0.7193075488829271
2024-10-29,5.25,-0.09784873757199734,-0.09784873757199734
2024-11-04,3.0,-0.8968672092574785,-0.8968672092574785
2024-11-05,3.5,-0.7193075488829271,-0.7193075488829271
2024-11-06,6.25,0.2572705831771054,0.2572705831771054
2024-11-07,10.0,1.5889680359862406,1.5889680359862406
2024-11-11,3.25,-0.8080873790702028,-0.8080873790702028
2024-11-15,5.75,0.07971092280255403,0.07971092280255403
2024-11-18,5.25,-0.09784873757199734,-0.09784873757199734
2024-11-19,5.0,-0.18662856775927303,-0.18662856775927303
2024-11-20,3.25,-0.8080873790702028,-0.8080873790702028
2024-11-21,4.5,-0.3641882281338244,-0.3641882281338244
2024-11-25,9.5,1.4114083756116893,1.4114083756116893
2024-11-26,3.75,-0.6305277186956515,-0.6305277186956515
2024-11-29,3.5,-0.7193075488829271,-0.7193075488829271
2024-12-02,8.5,1.0562890548625865,1.0562890548625865
2024-12-03,7.75,0.7899495643007595,0.7899495643007595
2024-12-04,4.5,-0.3641882281338244,-0.3641882281338244
2024-12-05,5.75,0.07971092280255403,0.07971092280255403
2024-12-10,3.75,-0.6305277186956515,-0.6305277186956515
2024-12-13,3.0,-0.8968672092574785,-0.8968672092574785
2024-12-16,4.0,-0.5417478885083757,-0.5417478885083757
2024-12-17,3.75,-0.6305277186956515,-0.6305277186956515
2024-12-18,5.5,-0.009068907384721662,-0.009068907384721662
2024-12-23,3.25,-0.8080873790702028,-0.8080873790702028
2024-12-24,1.0,-1.607105850755684,-1.607105850755684
2024-12-26,2.0,-1.251986530006581,-1.251986530006581
2024-12-27,2.75,-0.9856470394447542,-0.9856470394447542
2024-12-30,5.5,-0.009068907384721662,-0.009068907384721662
2024-12-31,3.0,-0.8968672092574785,-0.8968672092574785
2025-01-02,4.25,-0.4529680583211001,-0.4529680583211001
2025-01-03,3.0,-0.8968672092574785,-0.8968672092574785
2025-01-06,4.0,-0.5417478885083757,-0.5417478885083757
2025-01-07,2.25,-1.1632066998193056,-1.1632066998193056
2025-01-08,3.25,-0.8080873790702028,-0.8080873790702028
2025-01-09,2.75,-0.9856470394447542,-0.9856470394447542
2025-01-16,5.0,-0.18662856775927303,-0.18662856775927303
2025-01-17,2.25,-1.1632066998193056,-1.1632066998193056
2025-01-20,8.0,0.8787293944880352,0.8787293944880352
2025-01-21,3.5,-0.7193075488829271,-0.7193075488829271
2025-01-22,3.0,-0.8968672092574785,-0.8968672092574785
2025-01-23,4.75,-0.2754083979465487,-0.2754083979465487
2025-01-27,6.0,0.1684907529898297,0.1684907529898297
2025-01-28,3.25,-0.8080873790702028,-0.8080873790702028
2025-01-29,2.75,-0.9856470394447542,-0.9856470394447542
2025-02-03,5.0,-0.18662856775927303,-0.18662856775927303
2025-02-04,4.5,-0.3641882281338244,-0.3641882281338244
2025-02-05,3.0,-0.8968672092574785,-0.8968672092574785
2025-02-06,4.25,-0.4529680583211001,-0.4529680583211001
2025-02-11,2.25,-1.1632066998193056,-1.1632066998193056
2025-02-14,8.0,0.8787293944880352,0.8787293944880352
2025-02-17,1.25,-1.5183260205684084,-1.5183260205684084
2025-02-18,1.75,-1.3407663601938569,-1.3407663601938569
2025-02-19,2.75,-0.9856470394447542,-0.9856470394447542
2025-02-20,3.5,-0.7193075488829271,-0.7193075488829271
2025-02-24,5.0,-0.18662856775927303,-0.18662856775927303
2025-02-25,5.0,-0.18662856775927303,-0.18662856775927303
2025-02-26,3.0,-0.8968672092574785,-0.8968672092574785
2025-03-03,4.0,-0.5417478885083757,-0.5417478885083757
2025-03-04,4.5,-0.3641882281338244,-0.3641882281338244
2025-03-05,7.25,0.6123899039262081,0.6123899039262081
2025-03-06,6.5,0.3460504133643811,0.3460504133643811
2025-03-11,4.0,-0.5417478885083757,-0.5417478885083757
2025-03-17,6.75,0.4348302435516567,0.4348302435516567
2025-03-18,3.5,-0.7193075488829271,-0.7193075488829271
